artist_id,artist_name,genre,id,name,release_date
3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,Rock,2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,1970-12-07
7b85ve82Sh36a3UAx74wut,Twisted Sister,Rock,70Z9t1qhytWtG4cCmmi7mU,I Wanna Rock,1984-05-10
2Omy3P5hFZym7FKum1JA1s,UFO,Rock,4F1p9de1hUXV7l0DBpPUhL,Rock Bottom - 2007 Remaster,1974-01-01
2rc78XDH9zuJP6bm78lU8Z,Derek & The Dominos,Rock,2ROJOb98GorxStuOuZWcGd,Have You Ever Loved A Woman?,1970-11-01
3sFhA6G1N0gG1pszb6kk1m,Wings,Rock,0VV8wkOM4w78A2OHZOTzNP,Live And Let Die - 2018 Remaster,1973-04-30
6zvul52xwTWzilBZl6BUbT,Pixies,Rock,4IvZLDtwBHmBmwgDIUbuwa,Here Comes Your Man,1989-04-17
1DFr97A9HnbV3SKTJFu62M,Motörhead,Rock,3Staqm5EYDnYBqcwuxrWjZ,Overkill,1979-03-24
2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,Rock,0tZ3mElWcr74OOhKEiNz1x,Bulls On Parade,1996-04-16
0dgnITyIAN4NrmUVisvxHU,Tesla,Rock,5ZIU2kT1wNjQNclQeVCz5O,Modern Day Cowboy,1986-01-01
5dbuFbrHa1SJlQhQX9OUJ2,Don Henley,Rock,3NWcFiL6oCEagrFiTdDr1m,The End Of The Innocence,1989-01-01
4zYQWYmtimAEmI6WWEzGfO,Them Crooked Vultures,Rock,4Mxef2s34ecbB6UtSdSf9E,No One Loves Me and Neither Do I,2009-11-17
0rvjqX7ttXeg3mTy8Xscbt,Journey,Rock,71SvEDmsOwIWw1IozsZoMA,Any Way You Want It - Live at Cobo Hall in Detroit Michigan August 1980,1980
7HL4id2U7FSDJtfKQHMgQx,Cinderella,Rock,01Q4wU19hamqnhNjtuvTyI,Nobody's Fool,1986
0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,Rock,2J6rz3XZB9AMIGpNMcL8Oc,Girls Girls Girls,2000
7A9yZMTrFZcgEWAX2kBfK6,Huey Lewis & The News,Rock,648BMGrt98kUbLo24A4vgj,Hip To Be Square,1986-01-01
6ZPbX2Lxd40e2UVkXpyxvI,Great White,Rock,0u6toDywZABXlUBq76iPKW,Rock Me,1987-01-01
4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,Rock,1CAO7hiNOxJRPW4nFv2aRO,Mama Told Me (Not To Come) - Single Version,1970-01-01
4x1nvY2FN8jxqAFA0DA02H,John Lennon,Rock,0GGxVTb0UwDwdaKNjBdCn3,Woman - Remastered 2010,1980-11-17
6fvN9GmMCVKb5LY0WsnjFP,Nazareth,Rock,1wXE6zvNWRz8GuMfEUgETz,Hair Of The Dog,1975-01-01
3tufWJzpCiAGleBt5TkmTn,Ratt,Rock,3D5ORNm9spaTcdRx50ksHx,Lay It Down,1985
1eClJfHLoDI4rZe5HxzBFv,INXS,Rock,2xcrseImDFEf8Urommws03,New Sensation,1987
64mPnRMMeudAet0E62ypkx,Primus,Rock,4kiVGEOrzWmEUCxXU21rtN,John The Fisherman,2006-01-01
4Cqia9vrAbm7ANXbJGXsTE,Slash,Rock,7JJ22vCP45tMhZnAH4Sp1e,Anastasia,2012-01-01
2qFr8w5sWUITRlzZ9kZotF,Jefferson Airplane,Rock,4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,1967
27T030eWyCQRmDyuvr1kxY,Scorpions,Rock,58XWGx7KNNkKneHdprcprX,Rock You Like A Hurricane,1984-03-27
4YfnJEbTz8QLD5FusYFwV6,Triumph,Rock,0rzxZlSB2gjnSJinbtaz3v,Magic Power,2010-05-14
1Yox196W7bzVNZI7RBaPnf,Megadeth,Rock,5LyRtsQLhcXmy50VXhQXXS,Holy Wars...The Punishment Due - Remastered 2004,1990-10-04
09hNSPPOxDop4FRdr6UEnq,Dokken,Rock,2W7CvGjipq3EmHqNGN7lN9,Breaking the Chains,1983
5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan,Rock,5XNpdKmlLJPUbwKQceX2tW,Little Wing,1984
14pVkFUHDL207LzLHtSA18,Pantera,Rock,2SgbR6ttzoNlCRGQOKjrop,Cowboys from Hell,1990-07-20
43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar,Rock,665Jxlgi1HamPKbW1vwzx4,We Belong,1984
11wRdbnoYqRddKBrpHt4Ue,Kasabian,Rock,35b08f3X5XiuTV0oJHZB9g,Club Foot,2004
0zfT626RwO6zN3RDYeRit5,Black Label Society,Rock,1XVfv2X8TiH720qJ3WT0h5,Suicide Messiah,2005
0iHb0mCbqZTYeb4y9Pirrd,Temple Of The Dog,Rock,3CtphwpjC0XjIVpLFvGiQR,Hunger Strike - 25th Anniversary Mix,2016-04-16
7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,Rock,72ahyckBJfTigJCFCviVN7,Don't Bring Me Down,1979-05-31
2CLVPk9FcywjClBcTvWPkT,Loverboy,Rock,2Z81PDDYNMTxZKiU2XIuFx,Turn Me Loose,1980
6mdiAmATAx73kdxrNrnlao,Iron Maiden,Rock,4Zc7TCHzuNwL0AFBlyLdyr,Run to the Hills - 2015 Remaster,1982
530Sdm7eqqzWBdDmILMgnu,Robert Palmer,Rock,3VHFkxbekZQF7xLRd7KjgL,Johnny And Mary,1980-01-01
1JHzh1ETQTMoFb2CgncnTL,April Wine,Rock,6Wj1rWuBVS08cTuzYnvrei,Sign Of The Gypsy Queen,1981
2S5hlvw4CMtMGswFtfdK15,Royal Blood,Rock,5aFGo8wHEntVxFI8IF7Wuj,Typhoons,2021-04-30
6w6z8m4WXX7Tub4Rb6Lu7R,Jethro Tull,Rock,0MYNeFsKpzBHwrJGfWZysV,Locomotive Breath,1971-03-19
1CD77o9fbdyQFrHnUPUEsF,Traffic,Rock,5eo3Oql60QR7NL2zcEsbe8,Feelin' Alright?,1968-10
0ECwFtbIWEVNwjlrfc6xoL,Eagles,Rock,4yugZvBYaoREkJKtbG08Qr,Take It Easy - 2013 Remaster,1972
1co4F2pPNH8JjTutZkmgSm,Ramones,Rock,5NoQvINZLBV1wMYPdNmReL,I Wanna Be Sedated,1978
2uH0RyPcX7fnCcT90HFDQX,Manic Street Preachers,Rock,5ibELGcXGqX5x9TWFeNPxY,Motorcycle Emptiness,2002-10-28
711MCceyCBcFnzjGY4Q7Un,AC/DC,Rock,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,1979-07-27
3ICflSq6ZgYAIrm2CTkfVP,The Animals,Rock,7vYA9ET5AUqJt5pBbhKmcB,Don't Let Me Be Misunderstood,1965-09-01
3vbKDsSS70ZX9D2OcvbZmS,Beck,Rock,01MBhRpvFkbeRwAp7gcF2W,E-Pro,2005-01-01
6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,Rock,2PFIZFcGry0po3ZfRZkzKc,Hysteria,1987-08-03
36E7oYfz3LLRto6l2WmDcD,Pulp,Rock,2aC8wwfrM0YeTAzzk8hxqC,Disco 2000,1995-10-30
0KyCXNSa7ZMb5LydfKbLG3,David Lee Roth,Rock,5Fh5nmTu6TEk0ze8QAU7og,Yankee Rose,1986
6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,Rock,2udGjDmpK1dH9VGyw7nrei,Cocaine,1977-11-01
4BFMTELQyWJU1SwqcXMBm3,The Stooges,Rock,28E5fgvkyRiahFDcBANo1o,Search and Destroy - Iggy Pop Mix,1973
42TFhl7WlMRXiNqzSrnzPL,Lou Reed,Rock,4TOMI010Sd4ZAX4aZ5TS85,Perfect Day,1972-12-01
6vLlQYujOujIrm7zAKzEdG,Donovan,Rock,7AL6qzIDHIX7pEUWrzNiIs,Hurdy Gurdy Man,1968-10
12Chz98pHFMPJEknJQMWvI,Muse,Rock,4VqPOruhp5EdPBeR92t6lQ,Uprising,2009-09-10
33EUXrFKGjpUSGacqEHhU4,Iggy Pop,Rock,3IRvvlj2KpYoH76mLacnsp,Lust For Life,1977-01-01
3BVkDHWRvLJEyKdvhLbjsq,W.A.S.P.,Rock,3iC3Numiy9P3AkF7iioKmx,Wild Child,1985
0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,Rock,6WrnSlcN0dzTO80mVVbBto,Do You Want To,2005-10-03
2x9SpqnPi8rlE9pjHBwmSC,Talking Heads,Rock,38Ngied9rBORlAbLYNCl4k,Once in a Lifetime - 2005 Remaster,1980-10-08
2cGwlqi3k18jFpUyTrsR84,The Verve,Rock,2mxPSHEwjJWOQS7lGw6btF,Lucky Man,1997-09-29
3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,Rock,6mHOcVtsHLMuesJkswc0GZ,The Logical Song - Remastered 2010,1979-03-29
4FZ3j1oH43e7cukCALsCwf,Jack White,Rock,3ODl8J0TZAykdMCtCIO28n,Another Way to Die,2007-11-09
5BcZ22XONcRoLhTbZRuME1,The Moody Blues,Rock,1T4iwEA2ySieXjWxjiMVWs,Your Wildest Dreams,1986-01-01
74ASZWbe4lXaubB36ztrGX,Bob Dylan,Rock,6HSXNV0b4M4cLJ7ljgVVeh,Knockin' On Heaven's Door,1973-07-13
0XHiH53dHrvbwfjYM7en7I,Chris Cornell,Rock,0tUELgOuOJ3KCsYMDDsNvD,Nothing Compares 2 U - Live At SiriusXM/2015,2018-11-16
2OgUPVlWYgGBGMefZgGvCO,Queensrÿche,Rock,4sOlbksuGHyUkSafNnho2f,Jet City Woman - Remastered 2003,1990
2hO4YtXUFJiUYS2uYFvHNK,Traveling Wilburys,Rock,1vQxicuNSODoBECPMFjHMG,Handle With Care,1988-10-18
0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,Rock,3Ud6fFep5ZlXzRWw6Sm8no,Walk Of Life,1985-05-13
6urzdpGY5yUimWZsgJUoTb,Airbourne,Rock,6fhpnwCBLVamyD7gkZhXjt,Too Much Too Young Too Fast,2007-01-01
2jgPkn6LuUazBoBk6vvjh5,The Zombies,Rock,3dzW0SoVNyJTWWJimX8stj,She's Not There,1965-03-01
2e53aHBQdCMKWqHDuyJsjC,Free,Rock,6TSBIfIbxuPDi1uqMqy1iV,Wishing Well,1973-01-01
2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,Rock,6vxHp3CDNo0afgKGp2yi1E,Me and Julio Down by the Schoolyard,1972-01-14
3WaJSfKnzc65VDgmj2zU8B,Interpol,Rock,1zNeVf6Qk402L4Urb7CcG8,Rest My Chemistry,2007-07-10
4fSPtBgFPZzygkY6MehwQ7,The Libertines,Rock,2EtZFeLn9msgg4qJzT9Vql,Can't Stand Me Now,2004-08-30
3fhOTtm0LBJ3Ojn4hIljLo,Roxy Music,Rock,7iWIdiJlKvJ4PjFYVrWLUU,Avalon,1982-05-01
0LbLWjaweRbO4FDKYlbfNt,Kaiser Chiefs,Rock,75D3n6wnFQmu1HVmLAlWM4,I Predict A Riot,2005
0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Rock,2EC9IJj7g0mN1Q5VrZkiYY,Rebel Rebel - 2016 Remaster,1974-05-24
1kDGbuxWknIKx4FlgWxiSp,Nothing But Thieves,Rock,454I78HEySdcHE8fcVabTb,Amsterdam,2017-09-08
6eoJpTIlcuxJNjV5fDzDJH,Live,Rock,3LpnzPxkMI6XS4JCbhNeek,I Alone,1994-01-01
5hfOHpGMsi8O3DA0ROLGqF,James Gang,Rock,65aeHyw8GdHFwmEvdSns21,Walk Away,1971-04-01
5gxynDEKwNDgxGJmJjZyte,Steve Winwood,Rock,3aAuIvgJGdp4wWd60riWfB,Valerie,1982-08-02
2yEwvVSSSUkcLeSTNyHKh8,TOOL,Rock,1lATXTBJDHwawvT1UfxWu3,The Pot,2006-04-28
5lkiCO9UQ8B23dZ1o0UV4m,Jackson Browne,Rock,3QcuZo6WLcFkqqLmDs0d95,Doctor My Eyes,1972
4tpUmLEVLCGFr93o8hFFIB,Blondie,Rock,4cQJ27R11K634x5qCOwKW5,One Way Or Another - Remastered,1978-09-01
1fBCIkoPOPCDLUxGuWNvyo,Poison,Rock,2V8KvnD5LVeeDChMWEkSzC,Nothin' But A Good Time - Remastered 2006,1988-03-21
0sHeX8oQ6o7xic3wMf4NBU,Supergrass,Rock,0kAFTd3dWytNQPVF18jCIv,Tales of Endurance Pt. 4 5 & 6,2005-06-13
3JDIAtVrJdQ7GFOX26LYpv,Accept,Rock,249XHhBxBOblTCYStaC27L,Koolaid,2017-08-04
2lxX1ivRYp26soIavdG9bX,The Yardbirds,Rock,3HlbrnCBdrJ1NObHLMXSZh,Heart Full of Soul - 2015 Remaster,1965
6S0GHTqz5sxK5f9HtLXn9q,Garbage,Rock,1IsGA5ceSC4a5nxgAEYnQd,Only Happy When It Rains,1995
27a0GiCba9K9lnkKidroFU,Canned Heat,Rock,1GwdWdvSumgsgKorY9qA2g,On the Road Again,2009-01-01
4DToQR3aKrHQSSRzSz8Nzt,The Hives,Rock,7xl2ZaOnKAxJyrkIQe2S43,Tick Tick Boom,2007-01-01
0vEsuISMWAKNctLlUAhSZC,Counting Crows,Rock,2Y6uY65ZwKl9WbVOvKyZg6,"Accidentally In Love - From ""Shrek 2"" Soundtrack",2004-01-01
4pJCawaKSZ40EnxN0YEYw3,Badfinger,Rock,0zK545STj6P7qbFSpCK9pp,No Matter What - Remastered 2010,1970-11-09
2Z7UcsdweVlRbAk5wH5fsf,The Last Shadow Puppets,Rock,0j36CNxT4hpel4SwkndMor,Miracle Aligner,2016-04-01
0epOFNiUfyON9EYx7Tpr6V,The Strokes,Rock,7kzKAuUzOITUauHAhoMoxA,Last Nite,2001-07-30
0Ak6DLKHtpR6TEEnmcorKA,The Vaccines,Rock,6E3NosMXYlGD21K7KqIxQ1,I Always Knew,2012-09-03
7HLvzuM9p11k9lUQfSM4Rq,Warrant,Rock,2dEgwtRjYl6TJkIwjRwn6z,Heaven,1989
59QxeZBL6k9L4oJBGSyukd,The Marshall Tucker Band,Rock,0xTY7Tld4DRxqUhxdw7bZW,Heard It in a Love Song,1977-01-01
0T7JQxpy1Li93vLNirbv0Z,Mad Season,Rock,5xhQOnyRJfRywbEwpkgoTy,Wake Up,1995
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,Rock,63OQupATfueTdZMWTxW03A,Karma Police,1997-05-28
4NpFxQe2UvRCAjto3JqlSl,Greta Van Fleet,Rock,0zlaa4AmbFE7MVDijsyD9Q,Heat Above,2021-04-16
6olE6TJLqED3rqDCT0FyPh,Nirvana,Rock,0MKGH8UMfCnq5w7nG06oM5,Come As You Are,1991-09-26
21UJ7PRWb3Etgsu99f8yo8,Stereophonics,Rock,6SXy02aTZU3ysoGUixYCz0,Maybe Tomorrow,2003-01-01
3JysSUOyfVs1UQ0UaESheP,Anthrax,Rock,3cFnb3Rg9a7Gzqxc5QQ9YZ,Got The Time,1990-08-21
6e9wIFWhBPHLE9bXK8gtBI,Editors,Rock,0AqOhW1FHQKhY7n1QGmWh6,Papillon,2009-11-04
3M4ThdJR28z9eSMcQHAZ5G,The Fratellis,Rock,3rXCnvL6xP83VsYUg4rm7e,Whistle For The Choir,2006-01-01
7sjttK1WcZeyLPn3IsQ62L,Noel Gallagher's High Flying Birds,Rock,6KIX5j1N67mTIET3X4y9pR,In The Heat Of The Moment,2014-01-01
4ZqBwBVB3dsYWL3d5Spi10,Molly Hatchet,Rock,7pmQ1repUoMbViMlPrZyuD,Dreams I'll Never See,1978
694QW15WkebjcrWgQHzRYF,Everclear,Rock,2hx4ptqsE8dboLH3NCLmaN,Father Of Mine,1997-10-07
0ZIwOAzDuGPspzK7yiTc4S,Little Feat,Rock,0eTHlx53lUn95HVsJtR6Qx,Dixie Chicken,1973-01-01
5SHQUMAmEK5KmuSb0aDvsn,Hole,Rock,49t1GWE6ZiEoBgN92oMDdM,Doll Parts,1994-01-01
4DFhHyjvGYa9wxdHUjtDkc,A Perfect Circle,Rock,6CqYhhUPJORx1vvdTNc8jv,The Outsider,2003-01-01
432R46LaYsJZV2Gmc4jUV5,Joy Division,Rock,5fbQCQt91LsVgXusFS0CCD,Disorder - 2007 Remaster,1979-06-01
6A43Djmhbe9100UwnI7epV,Cake,Rock,3OOFEF20WqtsUPcRbPY3L7,Short Skirt / Long Jacket,2001-07-23
5gznATMVO85ZcLTkE9ULU7,Lenny Kravitz,Rock,1OxcIUqVmVYxT6427tbhDW,Fly Away,1998-05-12
4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,Rock,5ZLzl6T8JwqMTMdoE0nCbU,Friend of the Devil,1970-06-01
71vVmHeNgCVSa5SVmfvscU,Saxon,Rock,4ie42LCUKcp68EnZOMw9PG,Wheels of Steel - 2009 Remastered Version,1980
356c8AN5YWKvz86B4Sb1yf,Rival Sons,Rock,01qLRZjy5hnWDdqKuM6AJh,Pressure and Time,2011-06-21
2DaxqgrOhkeH0fpeiQq2f4,Oasis,Rock,0UvCh63URrLFcPkKt99hHd,Don't Look Back in Anger - Remastered,1995-10-02
1kcWyDvrlPUbyxkIoM6pAV,Rory Gallagher,Rock,4MqFHxNM8uM7UEW4t56nzU,I Fall Apart,1971-05-23
6VDdCwrBM4qQaGxoAyxyJC,Cold War Kids,Rock,3IXRdLsQib8m0hBbQpe7T8,Hang Me Up To Dry,2007-05-11
3CkvROUTQ6nRi9yQOcsB50,Genesis,Rock,2zFdsAIk9r2Mi7Lmm1w3sM,That's All - 2007 Remaster,1983-10-03
0Nrwy16xCPXG8AwkMbcVvo,Black Pistol Fire,Rock,2qwDT631uzIInZ24TXhpP2,Hope in Hell,2021-01-29
3jOstUTkEu2JkjvRdBA5Gu,Weezer,Rock,6VoIBz0VhCyz7OdEoRYDiA,Say It Ain't So,1994-05-10
3HC7NcxQx2Yk0fWoRKJ0xF,Jefferson Starship,Rock,5dFvprlP5JS7gxeaMhMOWS,Miracles,1975-06-23
6i6WlGzQtXtz7GcC5H5st5,10cc,Rock,1LOZMYF5s8qhW7Rv4w2gun,Dreadlock Holiday,1978
0AD4odMWVQ2wUSlgxOB5Rl,Jeff Beck,Rock,3Be7vJDOFNOVv3iYQgIQpu,I Put a Spell on You (feat. Joss Stone),2010-03-10
6ra4GIOgCZQZMOaUECftGN,Frank Zappa,Rock,0Q2dRzhPWFOex89dOjbq5Y,Watermelon In Easter Hay,1979-09-17
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,Rock,5ugzDiilhy6ILKmKfhEzd7,The Hand That Feeds,2005-05-03
1lYT0A0LV5DUfxr6doRP3d,The Stone Roses,Rock,4CWgqHRJjDLd2PCedMz8eY,Waterfall - Remastered,1989-05-02
4ddt8PPvmWrI9mJQy1VrIG,Band Of Skulls,Rock,2VnkxWob7ooT5NrN9WtctI,Asleep at the Wheel,2014-03-31
3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire,Rock,6Hmj7SrLRbreLVfVS7mV1S,Wake Up,2004-06-16
1tpXaFf2F55E7kVJON4j4G,Black Rebel Motorcycle Club,Rock,4mpAm83XX1iS63l8wmkEC6,Spread Your Love,2001-01-01
02da1vDJ2hWqfK7aJL6SJm,Soul Asylum,Rock,41TVMXb9THdtTlo2KojUDe,Somebody to Shove,1992-01-01
0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,Rock,6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,1975-09-12
51l0uqRxGaczYr4271pVIC,The Bangles,Rock,3plZG4ZdlqxIIZUSfieVO7,Walk Like an Egyptian,1985-06-06
3YcBF2ttyueytpXtEzn1Za,Incubus,Rock,6KtLECDztnah63TNmV4Plw,Wish You Were Here,2001-10-23
6qyi8X6MdP1lu6B1K6yh3h,Silversun Pickups,Rock,0NBRaslxzWXZG80N3qlYkg,Panic Switch,2009-06-26
3MM8mtgFzaEJsqbjZBSsHJ,Bloc Party,Rock,72aCha2Meq7txnk451hz7k,Helicopter,2005-01-01
536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,Rock,0Hrd6CSafHHqKptyFppmqH,Undercover Martyn,2010-02-17
0CF71zaDOJWCynIkW9bSK8,White Zombie,Rock,1NbJFhkVdD47YZ2IojKkJi,More Human Than Human,1995
6waa8mKu91GjzD4NlONlNJ,The Hollies,Rock,6yLIqXX9edg1x0HZS7cZEv,The Air That I Breathe - 2008 Remaster,1974-03-01
4iudEcmuPlYNdbP3e1bdn1,Silverchair,Rock,5HBDU0kn4f4hkZMjABsltT,Straight Lines,2007-03-30
2P560DaOMNDUACoH8ZhOCR,The Jam,Rock,7MH7TkjQ4RA1vG454dciw0,That's Entertainment,1980-11-28
7C4sUpWGlTy7IANjruj02I,Peter Gabriel,Rock,029NqmIySn1kOY305AAhxT,Sledgehammer,1986-05-19
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,Rock,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,1984-06-04
4STHEaNw4mPZ2tzheohgXB,Paul McCartney,Rock,1Qa0Y05al633fG8f9Peytc,Maybe I’m Amazed - Remastered 2011,1970-04-17
02uYdhMhCgdB49hZlYRm9o,Eagles Of Death Metal,Rock,68HGqHHc41qmJHUWlLUKCd,Wannabe In L.A,2008
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,Rock,3lh3iiiJeiBXHSZw6u0kh6,Into the Mystic - 2013 Remaster,1970-02
7nkLRaWHImCvWGHdNGnhVE,Ten Years After,Rock,6gOm4w7mbeIsouBWpRc9Qj,I'm Going Home - Live at Woodstock,1970-01-01
0fgYKF9Avljex0L9Wt5b8Z,Echo & the Bunnymen,Rock,3Oa8vnNXStoOHLbJwwMEDP,Lips Like Sugar,1987-07-06
4NgfOZCL9Ml67xzM0xzIvC,Janis Joplin,Rock,3L60Vu9qmY6fg2QroRIxgi,Cry Baby,1971-01-11
6Ghvu1VvMGScGpOUJBAHNH,Deftones,Rock,51c94ac31swyDQj9B3Lzs3,Change (In the House of Flies),2000-05-16
3T55D3LMiygE9eSKFpiAye,Badflower,Rock,6nipZlJiUvI0I7lCf1Z7Li,30,2020-07-17
5UqTO8smerMvxHYA5xsXb6,Sonic Youth,Rock,5Ext9ObPEi7wIcv5AiQWJy,Superstar,1994-01-01
5VPCIIfZPK8KPsgz4jmOEC,The Blue Stones,Rock,6JsiDFQRx7GHcuf2UroSYB,Black Holes (Solid Ground),2018-10-26
3yY2gUcIsjMr8hjo51PoJ8,The Smiths,Rock,1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster,1984-02-20
51Blml2LZPmy7TTiAg47vQ,U2,Rock,6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For,1987-03-03
16eRpMNXSQ15wuJoeqguaB,The Flaming Lips,Rock,0ccCwNzXvr1Yoz91vKz31Z,Yoshimi Battles the Pink Robots Pt. 1,2002-05-13
3mY9Ii0cL5SQxpOTAm8SHx,Warren Zevon,Rock,64dHj8ZxaI2Wj0brEehVMN,Lawyers Guns and Money - 2007 Remaster,1978-06-01
7gP3bB2nilZXLfPHJhMdvc,Foster The People,Rock,2flxduIqEbsicdmPyj1WVW,Imagination,2019-06-21
35U9lQaRWSQISxQAB94Meo,America,Rock,4IU1RL4BKvFyXtbTwaHAvW,Ventura Highway,1972-01-01
58lV9VcRSjABbAbfWS6skp,Bon Jovi,Rock,0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,1986-08-16
3Q6OOkfssqoMSTtl11J5Uk,Love,Rock,1Og2Qi5XwYdr0YI6rn79Zb,Everybody’s Gotta Live,1974
66YGDwn22fjphzqGCSIbbK,Reignwolf,Rock,4N2d7hsNCkBCo1FLGAO9ll,Are You Satisfied?,2013-08-02
4j56EQDQu5XnL7R3E9iFJT,Young the Giant,Rock,5Az8KU81g2aLBbJN67F2CI,Mind Over Matter,2014-01-17
0jJNGWrpjGIHUdTTJiIYeB,The Wallflowers,Rock,1qEyqHR1xsj2MC4Qy0dsaI,6th Avenue Heartache,1996-01-01
6kXp61QMZFPcKMcRPqoiVj,Gin Blossoms,Rock,5WmDRnuGYo31xrWNDcYaps,Found Out About You,1992-01-01
45O9BwPMyywM755SYUK0sP,Uriah Heep,Rock,3WAzdrpkaA9kGbI2SG88n4,Easy Livin',1989
6RZUqkomCmb8zCRqc9eznB,Placebo,Rock,6RHHbAbyIcPpvS1dP3KUGq,Running Up That Hill,2003-03-24
0Ya43ZKWHTKkAbkoJJkwIB,The Wombats,Rock,1tTV7mRV9uB2Nr9VcwkuFX,Greek Tragedy,2015-01-13
1Ha0Fz4i0d4gu5fZbhBCtH,Night Ranger,Rock,6E6uwOhAEHSzSvDewOBEvF,Don't Tell Me You Love Me,1982-11-01
7jZycSvTyx0W9poD4PjEIG,The Hunna,Rock,1iQuBIO2Lw3AXoWbnnRgea,Bonfire,2016-08-26
2xaAOVImG2O6lURwqperlD,Catfish and the Bottlemen,Rock,1MHYAqWWdDRePmnqORynrq,Kathleen,2014-09-15
3inCNiUr4R6XQ3W43s9Aqi,Pavement,Rock,4tBl1xhBg5PETpBvFnQmGl,Cut Your Hair,1994-02-14
01aC2ikO4Xgb2LUpf9JfKp,Gary Clark Jr.,Rock,59oXRNRnmmTbwgkZkV7l4g,Low Down Rolling Stone,2019-02-22
7Js6Lde8thlIHXggv2SCBz,Europe,Rock,29wJiSQcze8HEmxkUQykyp,Carrie,1986
2kO6mP0olFJGGh6kvUdNC8,Des Rocs,Rock,6fLKwF2FLBtPNvtrVjYDVz,Used to the Darkness,2018-11-02
3bUwxJgNakzYKkqAVgZLlh,Travis,Rock,5MmWgG5KgiqSxkOZdVXRQA,Why Does It Always Rain On Me?,1999-01-01
4YveAIZNQZBiWbt7iWsvCa,Krokus,Rock,0H8iyBZDnWYgwVNAOcLiah,Born To Be Wild,2010-03-01
6hl5k4gLl1p3sjhHcb57t2,Circa Waves,Rock,2teMWxI0AhcKHArtjumPzZ,Lemonade,2020-08-27
5ypxebeHEIXjMtJb17uJlI,Jet,Rock,5u6fnmRO5V0PTl5M2Eekeu,Cold Hard Bitch,2003-09-15
3HCpwNmFp2rvjkdjTs4uxs,Kyuss,Rock,6nxHMqTNKWlQnx5AFxz1iX,Green Machine,1992-01-01
1lZvg4fNAqHoj6I9N8naBM,The Presidents Of The United States Of America,Rock,2HF2D2b2m66EK6fwGcHIor,Peaches,1995-09-24
4qmHkMxr6pTWh5Zo74odpH,Elvis Costello & The Attractions,Rock,4Zz1ctRTK04dytKiFuavBX,Oliver's Army,2020-11-06
3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,Rock,1gJOqXpRjz9GeEEwQpcujK,You Are So Beautiful,1974-01-01
6YWdHD3R863Apw1hkx3BwC,Dan Auerbach,Rock,38qu2X35K2g1HWfaksYQ4K,Heartbroken In Disrepair,2009-02-10
7bu3H8JO7d0UbMoVzbo70s,The Cure,Rock,1QFh8OH1e78dGd3VyJZCAC,Boys Don't Cry,1979-05-11
3eskO5m0H4yiF64vRySBjr,Buffalo Springfield,Rock,042v1NacbKJzCyi6nBme7T,Mr. Soul,1967-10-30
6KOqPxwfNAmZPkiCnDE9yT,Joe Jackson,Rock,29SRvYOKbMLOZeOubNGtLb,Is She Really Going Out With Him?,1979-01-05
3wury2nd8idV4GecUg5xze,Primal Scream,Rock,3rcjhifzy0XkdBHXL3xsfr,Rocks,1994-03-28
2ye2Wgw4gimLv2eAKyk1NB,Metallica,Rock,0nLiqZ6A27jJri2VCalIUs,Nothing Else Matters,1991-08-12
0ZZr6Y49NZWRJc0uCwqpMR,Feeder,Rock,54hC2IlmwTiwbj1oyLxg69,Just a Day - Edit,2006-05-15
3RTzAwFprBqiskp550eSJX,Harry Nilsson,Rock,1jcPcDu2YawPfLhwjYnqK2,"Everybody's Talkin' - From ""Midnight Cowboy""",1968-07-01
